age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours,native,label
20, Private,296618, HS-grad,9, Never-married, Sales, Not-in-family, Female,0,0,30, United-States,0
31, Private,182896, HS-grad,9, Never-married, Craft-repair, Not-in-family, Female,0,0,40, United-States,0
60, ?,386261, Bachelors,13, Married-spouse-absent, ?, Unmarried, Female,0,0,15, United-States,0
27, Private,29261, Some-college,10, Never-married, Sales, Unmarried, Male,0,0,50, United-States,0
53, Private,154785, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States,1
53, ?,220640, Bachelors,13, Divorced, ?, Other-relative, Female,0,0,20, United-States,0
46, Private,200734, Some-college,10, Divorced, Adm-clerical, Unmarried, Female,0,0,35, Trinadad&Tobago,0
24, Private,42401, Bachelors,13, Never-married, Sales, Not-in-family, Male,0,0,47, United-States,0
36, Private,112497, 9th,5, Married-civ-spouse, Sales, Own-child, Male,0,0,50, United-States,1
47, Private,363418, Some-college,10, Never-married, Sales, Not-in-family, Male,0,0,70, United-States,1
21, Private,32732, Some-college,10, Never-married, Sales, Not-in-family, Male,0,0,40, United-States,0
43, Private,354408, 12th,8, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States,0
37, Private,190105, HS-grad,9, Never-married, Adm-clerical, Own-child, Female,0,0,55, United-States,0
33, ?,335625, Some-college,10, Divorced, ?, Not-in-family, Female,0,0,40, United-States,0
44, Private,462838, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, Female,0,0,48, United-States,0
23, Private,203240, Some-college,10, Never-married, Other-service, Not-in-family, Female,0,0,40, United-States,0
49, ?,350759, HS-grad,9, Married-civ-spouse, ?, Husband, Male,0,0,40, United-States,0
60, Private,152369, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Male,0,0,60, United-States,0
44, Private,144067, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Male,0,0,12, ?,0
21, ?,300812, Some-college,10, Never-married, ?, Own-child, Male,0,0,30, United-States,0
52, Local-gov,199995, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Male,7298,0,60, United-States,1
57, Private,143030, HS-grad,9, Widowed, Other-service, Unmarried, Female,0,0,30, ?,0
58, Private,519006, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,52, United-States,0
20, ?,117618, Some-college,10, Never-married, ?, Own-child, Male,0,0,40, United-States,0
40, Private,388725, Some-college,10, Divorced, Exec-managerial, Not-in-family, Male,0,0,40, United-States,0
63, Self-emp-inc,96930, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,1
36, Private,144169, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States,0
62, Federal-gov,177295, HS-grad,9, Widowed, Adm-clerical, Unmarried, Female,0,0,40, United-States,0
39, Private,300760, HS-grad,9, Divorced, Tech-support, Unmarried, Female,0,0,50, United-States,0
44, Self-emp-not-inc,38876, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,40, United-States,0
23, Private,203003, 7th-8th,4, Never-married, Craft-repair, Not-in-family, Male,0,0,25, Germany,0
47, Private,265275, Some-college,10, Never-married, Other-service, Own-child, Male,0,0,40, United-States,0
46, Private,214955, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, Female,0,0,40, United-States,0
26, Private,417941, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Female,0,0,40, United-States,0
59, Private,113203, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Female,0,0,40, United-States,0
37, Self-emp-not-inc,111129, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,45, United-States,0
36, Private,321760, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Female,0,0,17, United-States,0
47, Self-emp-not-inc,149116, Masters,14, Never-married, Prof-specialty, Not-in-family, Female,0,0,50, United-States,0
47, Private,196707, Prof-school,15, Divorced, Adm-clerical, Not-in-family, Male,0,0,40, United-States,0
61, Private,270056, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Female,0,0,40, Japan,0
40, Private,202872, Some-college,10, Divorced, Adm-clerical, Unmarried, Female,0,0,24, United-States,0
39, Self-emp-not-inc,178948, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, Female,0,0,50, United-States,0
46, Self-emp-inc,120902, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,3103,0,37, United-States,1
49, Private,188330, HS-grad,9, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,1
46, Private,117849, Some-college,10, Married-civ-spouse, Sales, Husband, Male,15024,0,40, United-States,1
30, Private,102821, Some-college,10, Married-civ-spouse, Craft-repair, Not-in-family, Male,0,0,40, Mexico,0
24, Private,376393, Assoc-voc,11, Never-married, Sales, Not-in-family, Female,0,0,40, United-States,0
47, State-gov,216414, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States,1
24, Private,73928, Assoc-voc,11, Never-married, Adm-clerical, Own-child, Female,0,0,20, United-States,0
64, Self-emp-not-inc,106538, Masters,14, Divorced, Prof-specialty, Not-in-family, Male,0,0,50, United-States,0
58, Private,371064, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,20, United-States,0
34, Private,127651, 10th,6, Never-married, Farming-fishing, Not-in-family, Male,0,0,44, ?,0
40, Private,145439, 5th-6th,3, Married-civ-spouse, Other-service, Husband, Male,4064,0,40, Mexico,0
33, ?,173998, HS-grad,9, Married-civ-spouse, ?, Wife, Female,0,1485,38, United-States,0
43, Private,316183, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States,0
26, Private,243560, Some-college,10, Never-married, Sales, Unmarried, Female,0,0,40, ?,0
33, Private,263561, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,60, United-States,1
34, Private,81223, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Female,0,0,48, United-States,0
47, Private,220124, HS-grad,9, Never-married, Craft-repair, Not-in-family, Male,0,0,40, United-States,0
33, Private,199227, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,55, United-States,1
53, Private,260106, HS-grad,9, Widowed, Sales, Not-in-family, Female,0,0,30, United-States,0
46, Private,294907, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, Mexico,0
34, Local-gov,254270, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Female,0,0,40, United-States,0
53, Private,103950, Masters,14, Divorced, Prof-specialty, Not-in-family, Female,0,0,40, United-States,0
45, Local-gov,235431, HS-grad,9, Separated, Other-service, Unmarried, Female,0,0,40, United-States,0
37, Private,194630, HS-grad,9, Divorced, Craft-repair, Not-in-family, Male,0,0,50, United-States,0
28, Private,302406, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Male,0,0,60, United-States,0
33, Local-gov,256529, HS-grad,9, Separated, Other-service, Own-child, Female,0,0,80, United-States,0
32, Private,34437, HS-grad,9, Never-married, Transport-moving, Own-child, Male,0,0,40, United-States,0
22, Private,210165, Some-college,10, Never-married, Craft-repair, Not-in-family, Male,0,0,50, United-States,0
27, Private,335764, 11th,7, Married-civ-spouse, Sales, Own-child, Male,0,0,35, United-States,0
26, Private,213799, 10th,6, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States,0
33, Private,147700, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
24, Private,211527, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Male,0,0,30, United-States,0
23, Private,188505, Bachelors,13, Never-married, Other-service, Own-child, Female,0,0,25, United-States,0
39, Private,191227, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Female,13550,0,50, United-States,1
42, Private,349884, 10th,6, Married-civ-spouse, Craft-repair, Husband, Male,0,0,35, United-States,0
34, Private,340917, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, Male,2829,0,50, ?,0
27, State-gov,249362, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Male,3411,0,40, United-States,0
25, Private,256263, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,0
44, Federal-gov,201435, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,1
40, Private,71305, HS-grad,9, Married-civ-spouse, Other-service, Husband, Male,0,0,40, United-States,0
22, Private,308205, 5th-6th,3, Never-married, Farming-fishing, Other-relative, Male,0,0,40, Mexico,0
50, Private,43764, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Male,15024,0,50, United-States,1
56, Private,186556, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States,1
38, Private,31053, HS-grad,9, Divorced, Exec-managerial, Unmarried, Female,0,0,40, United-States,0
51, Local-gov,88120, HS-grad,9, Never-married, Other-service, Not-in-family, Male,0,0,40, United-States,0
66, Self-emp-not-inc,28061, 7th-8th,4, Widowed, Farming-fishing, Unmarried, Male,0,0,50, United-States,0
35, Local-gov,145308, Some-college,10, Married-civ-spouse, Other-service, Husband, Male,0,0,40, United-States,0
39, Self-emp-inc,122742, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, Male,15024,0,55, United-States,1
28, Private,116372, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Female,0,0,60, United-States,0
58, Private,197114, 11th,7, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
43, Private,208277, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,45, United-States,1
29, Private,334221, Some-college,10, Never-married, Other-service, Not-in-family, Female,0,0,18, United-States,0
30, Private,345705, Some-college,10, Married-civ-spouse, Exec-managerial, Other-relative, Male,0,0,40, United-States,0
23, Private,373628, Bachelors,13, Never-married, Other-service, Own-child, Female,0,0,20, United-States,0
33, Private,197424, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Male,5013,0,40, United-States,0
32, Private,72744, HS-grad,9, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States,0
30, Private,270886, Some-college,10, Never-married, Other-service, Own-child, Female,0,0,40, United-States,0
28, Private,206125, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
46, State-gov,55377, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States,1
48, ?,184513, Bachelors,13, Married-civ-spouse, ?, Husband, Male,0,0,80, United-States,1
45, Private,98881, 11th,7, Married-civ-spouse, Other-service, Wife, Female,0,0,32, United-States,0
24, Private,278155, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Male,0,0,30, United-States,0
44, Self-emp-inc,64632, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,60, United-States,0
28, Private,606111, Doctorate,16, Never-married, Prof-specialty, Not-in-family, Female,0,0,60, Germany,1
41, Local-gov,112763, Masters,14, Divorced, Prof-specialty, Unmarried, Female,7430,0,36, United-States,1
60, ?,56248, HS-grad,9, Married-civ-spouse, ?, Husband, Male,0,1485,70, United-States,1
34, State-gov,98995, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, Female,0,0,40, United-States,0
60, ?,290593, Masters,14, Married-civ-spouse, ?, Husband, Male,0,0,40, United-States,0
40, Self-emp-not-inc,171615, Some-college,10, Never-married, Craft-repair, Not-in-family, Male,0,0,35, United-States,1
58, Private,372181, HS-grad,9, Divorced, Sales, Unmarried, Female,0,0,40, United-States,1
27, Self-emp-not-inc,37302, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, Male,7688,0,70, United-States,1
30, Private,35724, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,45, United-States,1
65, Local-gov,24824, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
52, Self-emp-not-inc,194791, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
35, Private,116541, Masters,14, Never-married, Prof-specialty, Own-child, Male,0,0,44, United-States,1
18, Federal-gov,201686, 11th,7, Never-married, Machine-op-inspct, Own-child, Male,0,0,4, United-States,0
46, Private,180505, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States,0
21, Private,27255, Some-college,10, Never-married, Adm-clerical, Own-child, Male,0,0,40, ?,0
67, Private,160456, 11th,7, Widowed, Other-service, Not-in-family, Female,0,0,40, United-States,0
42, Private,42907, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Male,0,0,48, United-States,0
37, ?,223732, Some-college,10, Separated, ?, Unmarried, Male,0,0,40, United-States,0
42, Private,170230, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Female,0,0,55, United-States,1
61, Private,147845, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Male,0,0,31, United-States,0
26, Private,149734, HS-grad,9, Separated, Craft-repair, Unmarried, Female,0,1594,40, United-States,0
20, Self-emp-inc,182200, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Female,0,0,30, United-States,0
63, Local-gov,57674, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,48, United-States,0
46, Private,171199, Bachelors,13, Divorced, Machine-op-inspct, Unmarried, Female,0,0,40, Puerto-Rico,0
77, ?,232894, 9th,5, Married-civ-spouse, ?, Husband, Male,0,0,40, United-States,0
21, Private,54472, HS-grad,9, Never-married, Other-service, Unmarried, Female,0,0,40, United-States,0
36, Private,289148, Some-college,10, Divorced, Other-service, Unmarried, Female,0,0,40, United-States,0
40, Private,311534, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Male,0,0,40, United-States,1
23, Never-worked,188535, 7th-8th,4, Divorced, ?, Not-in-family, Male,0,0,35, United-States,0
38, State-gov,341643, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, Male,0,0,60, United-States,0
29, Private,136077, HS-grad,9, Married-civ-spouse, Sales, Husband, Male,0,0,60, United-States,1
24, Local-gov,203924, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Male,0,0,45, United-States,0
54, Private,118793, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,45, United-States,0
21, Private,329530, 11th,7, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, Mexico,0
29, Self-emp-not-inc,241431, HS-grad,9, Never-married, Craft-repair, Not-in-family, Male,0,0,45, United-States,0
30, Private,48520, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, Male,0,2002,40, United-States,0
34, Private,232855, Some-college,10, Separated, Other-service, Unmarried, Female,0,0,37, United-States,0
38, Private,26698, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Male,0,0,40, United-States,0
47, Private,207207, HS-grad,9, Divorced, Sales, Unmarried, Female,0,0,45, United-States,0
38, ?,281768, 7th-8th,4, Divorced, ?, Unmarried, Female,0,0,30, United-States,0
49, Private,177211, Bachelors,13, Married-civ-spouse, Other-service, Husband, Male,0,0,40, United-States,0
42, Private,141186, Some-college,10, Never-married, Other-service, Own-child, Female,0,0,40, United-States,0
18, Private,217743, 11th,7, Never-married, Sales, Own-child, Female,0,0,40, United-States,0
27, Private,305647, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States,1
31, Private,117028, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States,0
47, Private,185385, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Male,5013,0,24, United-States,0
29, Private,383745, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,1887,30, United-States,1
45, Private,197731, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States,0
38, Private,49020, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
47, Private,216734, Bachelors,13, Divorced, Sales, Unmarried, Female,0,0,50, United-States,0
45, Private,97842, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,65, United-States,0
31, Private,164190, 10th,6, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States,0
34, Private,238376, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, Mexico,0
34, Private,176117, Some-college,10, Never-married, Sales, Own-child, Female,0,0,35, United-States,0
90, Private,52386, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Male,0,0,40, United-States,0
25, Private,80312, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Female,4865,0,40, United-States,0
27, Private,124953, HS-grad,9, Never-married, Other-service, Not-in-family, Male,0,1980,40, United-States,0
